STT,product_id,name,brand,type,price,warranty_info,feature,voice_control,microphone,battery_life,dimensions,weight,compatibility
272,81331,Tai nghe Bluetooth True Wireless HiFuture SonicBliss,HiFuture,Tai nghe Bluetooth,490000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Điều khiển giọng nói, Có mic đàm thoại",,Có ,Tai nghe + Hộp sạc: 30 giờ,,,Các thiết bị có hỗ trợ Bluetooth
273,81423,Tai nghe chụp tai Logitech H340,Logitech,Tai nghe có dây,649000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,,Có,,160 x 175 x 60 mm,100g,"Windows®, macOS, hoặc ChromeOS™ và các thiết bị có cổng USB-A"
274,81510,Tai nghe Bluetooth True Wireless HiFuture ColorBuds2,HiFuture,Tai nghe Bluetooth,399000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Điều khiển giọng nói, Có mic đàm thoại",,Có ,Tai nghe: 5 giờ<br>Hộp sạc: 15 giờ,,,Các thiết bị có hỗ trợ Bluetooth
275,81317,Tai nghe Bluetooth chụp tai HiFuture FutureTour,HiFuture,Tai nghe Bluetooth,866000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Điều khiển giọng nói, Có mic đàm thoại",,Có,Bật ANC: 25 giờ<br>Tắt ANC: 40 giờ,,,Các thiết bị có hỗ trợ Bluetooth
276,85228,Tai nghe Bluetooth True Wireless Anker Soundcore P40i,Anker,Tai nghe Bluetooth,2190000.0,"Bảo hành 12 tháng tại CellphoneS không loại trừ linh kiện, bảo hành cả nguồn, màn hình. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất. ","Chống ồn, Điều khiển giọng nói, Có mic đàm thoại, Sạc không dây",Cảm ứng chạm,Có<br>6 mic ,Tai nghe: Dùng 12 giờ<br>Hộp sạc: 60 giờ,,,Các thiết bị hỗ trợ Bluetooth
277,81320,Tai nghe Bluetooth thể thao HiFuture FutureMate,HiFuture,Tai nghe Bluetooth,566000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,,Có (2 mic),8 giờ,,,Các thiết bị có hỗ trợ Bluetooth
278,85276,Tai nghe Bluetooth chụp tai JBL Live 770NC,JBL,Tai nghe Bluetooth,4490000.0,"Bảo hành 12 tháng tại CellphoneS không loại trừ linh kiện, bảo hành cả nguồn, màn hình. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất. ","Chống ồn, Điều khiển giọng nói, Có mic đàm thoại",Cảm ứng chạm,Có,65 giờ (Tắt ANC),,,Các thiết bị có hỗ trợ Bluetooth
279,80479,Tai nghe Bluetooth chụp tai OneOdio Pro C,Hãng khác,Tai nghe Bluetooth,1490000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,,Có,110 giờ,,,Các thiết bị có hỗ trợ Bluetooth và cổng 3.5mm
280,78477,Tai nghe Bluetooth True Wireless Gaming Asus Rog Cetra SpeedNova,ASUS,Tai nghe Bluetooth,4990000.0,"Bảo hành 24 tháng chính hãng, 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX.","Chống ồn, Điều khiển giọng nói, Có mic đàm thoại",Cảm ứng chạm,Có,Tai nghe: 11.5 giờ<br>Hộp sạc: 34.5 giờ (Tắt ANC và RGB),,Tai nghe: 5 g<br/>Hộp sạc: 42 g,"Chế độ Bluetooth: PC, Mac, iOS, Android, Nintendo Switch<br> Chế độ dongle SpeedNova: PC, Mac, Android, Nintendo Switch, PlayStation ® 4, PlayStation ® 5"
281,85501,Tai nghe chụp tai Razer Kraken V3 X USB,Razer,,1090000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,,Có,,, 285 g,PC<br> PS4
282,78575,Tai nghe Bluetooth thể thao Baseus AIRGO AS01,Baseus,Tai nghe Bluetooth,790000,Bảo hành 12 tháng tại trung tâm bảo hành ủy quyền Chính hãng. 1 đổi 1 trong 15 ngày nếu có lỗi nhà sản xuất. ,"Điều khiển giọng nói, Có mic đàm thoại",Cảm ứng chạm,Có,Tai nghe: 6 giờ<br>Hộp sạc: 25 giờ,,Tai nghe: 5 gr,Các thiết bị hỗ trợ Bluetooth
283,85414,Tai nghe Bluetooth thể thao Havit Hakii Light,Havit,Tai nghe Bluetooth,1290000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Điều khiển giọng nói, Có mic đàm thoại",Cảm ứng chạm,Có,12 giờ ,,24g,Các thiết bị có hỗ trợ Bluetooth
284,89254,Tai nghe Bluetooth True Wireless Riversong Airfly L1,Hãng khác,Tai nghe Bluetooth,550000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Điều khiển giọng nói, Có mic đàm thoại",Cảm ứng chạm,Có,Tai nghe+ hộp sạc: 30 giờ,,,Các thiết bị có hỗ trợ Bluetooth
285,81319,Tai nghe Bluetooth thể thao HiFuture FutureMate Pro,HiFuture,Tai nghe Bluetooth,1166000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,,Có,20 giờ,,,Các thiết bị có hỗ trợ Bluetooth
286,79530,Tai nghe Bluetooth True Wireless Baseus Airgo 1 Ring,Baseus,Tai nghe Bluetooth,890000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,Cảm ứng chạm,Có,Tai nghe: 6 giờ<br>Hộp sạc: 25 giờ,,Tai nghe: 4.5g,Các thiết bị có hỗ trợ Bluetooth
287,85269,Tai nghe Bluetooth True Wireless Xiaomi Redmi Buds 6 Play,Xiaomi,Tai nghe Bluetooth,340000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Điều khiển giọng nói, Có mic đàm thoại",Cảm ứng chạm,Có,Tai nghe: 7.5 giờ<br>Hộp sạc: 36 giờ,Tai nghe: 29.5 x 21.4 x 23.5mm<br>Hộp sạc: 61 x 50 x 24.6mm,Tai nghe: 5.3g<br>Hộp sạc: 42g,Các thiết bị có hỗ trợ Bluetooth
288,81037,Tai nghe Bluetooth True Wireless Gaming Black Shark T11,Hãng khác,Tai nghe Bluetooth,690000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Điều khiển giọng nói, Có mic đàm thoại",,Có,Tai nghe + Hộp sạc: 30 giờ ,,,Các thiết bị có hỗ trợ Bluetooth
289,81847,Tai nghe Bluetooth True Wireless Beats Solo Buds,Apple Chính hãng,Tai nghe Bluetooth,1990000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Điều khiển giọng nói, Có mic đàm thoại",,Có,Tai nghe + Hộp sạc: 18 giờ,,,Các thiết bị có hỗ trợ Bluetooth
290,43143,Tai nghe Bluetooth Apple AirPods Pro 2022 | Chính hãng Apple Việt Nam,Apple Chính hãng,Tai nghe Bluetooth,6190000.0,Bảo hành 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất. Bảo hành 12 tháng tại trung tâm bảo hành uỷ quyền CareS.vn,"Chống ồn, Điều khiển giọng nói, Có mic đàm thoại, Sạc không dây",Cảm ứng chạm,Có ,Tai nghe: Dùng 6 giờ<br>Hộp sạc: Dùng 30 giờ,,,"Android, iOS, Windows"
291,38769,Tai nghe Bluetooth Apple AirPods Pro 2021 Magsafe | Chính hãng Apple Việt Nam,Apple Chính hãng,Tai nghe Bluetooth,6990000.0,Bảo hành 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất. Bảo hành 12 tháng tại trung tâm bảo hành uỷ quyền CareS.vn,"Chống ồn, Điều khiển giọng nói, Xuyên âm, Có mic đàm thoại",Cảm ứng chạm ,Có,Tai nghe: Dùng 4.5 giờ<br>Hộp sạc: Dùng 24 giờ,Tai nghe: 24.0 x 21.8 x 30.9 mm<br>Hộp sạc: 45.2 x 21.7 x 60.6 mm,Tai nghe: 5.4 g<br>Hộp sạc: 45.6 g,Các thiết bị có hỗ trợ Bluetooth
292,36932,Tai nghe Bluetooth True Wireless Marshall Minor 3 (III),Marshall,Tai nghe Bluetooth,3990000.0,Bảo hành 1 ĐỔI 1 12 tháng tại trung tâm bảo hành chính hãng. ,"Có mic đàm thoại, Sạc không dây",Cảm ứng chạm,Có,Tai nghe: Dùng 5 giờ<br>Hộp sạc: Dùng 25 giờ,,Tai nghe: 4 g<br>Hộp sạc: 40 g,Các thiết bị có hỗ trợ Bluetooth
293,73775,Tai nghe Bluetooth True Wireless Xiaomi Redmi Buds 4 Active,Xiaomi,Tai nghe Bluetooth,790000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Điều khiển giọng nói, Có mic đàm thoại",Cảm ứng chạm,Có,Tai nghe: 5 giờ <br>Hộp sạc: 28 giờ,Tai nghe: 31.1 × 20.9 × 22.5mm<br>Hộp sạc: 63.2 × 53.4 × 24mm,Tai nghe: 3.65g<br>Hộp sạc: 34.7g,Các thiết bị hỗ trợ Bluetooth
294,47961,Tai nghe Bluetooth True Wireless JBL Tune 230 TWS,JBL,Tai nghe Bluetooth,2490000.0,"Bảo hành 12 tháng chính hãng tại CellphoneS, 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ nhà sản xuất ","Chống ồn, Xuyên âm, Có mic đàm thoại",Chạm cảm ứng,Có,Tai nghe: Dùng 8 giờ<br>Hộp sạc: Dùng 24 giờ,,Tai nghe: 10.2 g<br>Hộp sạc: 47.3 g,Các thiết bị có hỗ trợ Bluetooth
295,37008,Tai nghe Bluetooth True Wireless Sony WF C500,Sony,Tai nghe Bluetooth,2290000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Có mic đàm thoại",Nút bấm vật lý,Có,Tai nghe: Dùng 10 giờ<br>Hộp sạc: Dùng 20 giờ ,Tai nghe: 24 x 14 x 23 mm <br>Hộp sạc: 80 x 34.9 x 30.9 mm,Tai nghe: 5.4 g <br>Hộp sạc: 35 g,Các thiết bị có hỗ trợ Bluetooth
296,44151,Tai nghe Bluetooth True Wireless Xiaomi Buds 3  ,Xiaomi,Tai nghe Bluetooth,2690000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Điều khiển giọng nói, Có mic đàm thoại, Sạc không dây",Cảm biến lực,Có,Tai nghe: 7 giờ<br>Hộp sạc: 32 giờ,,Tai nghe: 4.6 g<br>Hộp sạc: 52 g,Các thiết bị có hỗ trợ Bluetooth
297,24829,Tai nghe Bluetooth True Wireless Samsung Galaxy Buds Live,Samsung Chính hãng,Tai nghe Bluetooth,4490000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Điều khiển giọng nói, Xuyên âm, Có mic đàm thoại, Sạc không dây",Cảm ứng chạm,Có,Tai nghe: Dùng 6 giờ<br>Hộp sạc: Dùng 21 giờ,Tai nghe: 27.3 x 16.5 x 14.9 mm<br>Hộp sạc: 50.2 x 50.0 x 27.8 mm,Tai nghe: 5.6 g<br>Hộp sạc: 42.2 g,Các thiết bị có hỗ trợ Bluetooth
298,38786,Tai nghe Bluetooth True Wireless Havit TW959,Havit,Tai nghe Bluetooth,690000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,Chạm cảm ứng,Có,Tai nghe: 5.5 giờ<br>Hộp sạc: 20 giờ,,,Các thiết bị có hỗ trợ Bluetooth
299,55328,Tai nghe Bluetooth True Wireless Sennheiser Momentum True Wireless 3,Sennheiser,Tai nghe Bluetooth,6999000.0,"Bảo hành 24 tháng chính hãng, 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX.","Chống ồn, Điều khiển giọng nói, Xuyên âm, Có mic đàm thoại, Sạc không dây",Cảm ứng,Có,Tai nghe: Dùng 7 giờ<br>Hộp sạc: Dùng 28 giờ,,Tai nghe: 5.8 gram<br>Hộp sạc: 66.4 gram,Các thiết bị có hỗ trợ Bluetooth
300,30821,Tai nghe Bluetooth chụp tai Sennheiser HD350BT,Sennheiser,Tai nghe Bluetooth,1999000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Có mic đàm thoại",,Có,30 giờ,,238gr,Các thiết bị có hỗ trợ Bluetooth
301,43838,Tai nghe Bluetooth True Wireless OPPO Enco Air 2,OPPO,Tai nghe Bluetooth,1290000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,Cảm ứng chạm,Có,Tai nghe: 4 giờ<br>Hộp sạc: 24 giờ,,Tai nghe: 3.5 g<br>Hộp sạc: 39.9 g,Các thiết bị có hỗ trợ Bluetooth
302,65116,Tai nghe Gaming không dây Havit TW908,Havit,Tai nghe Bluetooth,690000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Điều khiển giọng nói, Có mic đàm thoại",Cảm ứng chạm,Micro kép + ENC,Tai nghe: 6 giờ<br>Hộp sạc: 24 giờ,Tai nghe: 19.5 x 17 x 21.3 mm<br>Hộp sạc: 48 x 48 x 29.5 mm,,Các thiết bị có hỗ trợ Bluetooth
303,55484,Tai nghe bluetooth Lenovo LP40,Lenovo,Tai nghe Bluetooth,0,Bảo hành 12 tháng tại trung tâm bảo hành ủy quyền Chính hãng. 1 đổi 1 trong 15 ngày nếu có lỗi nhà sản xuất. ,"Điều khiển giọng nói, Có mic đàm thoại",Chạm cảm ứng,Có,Tai nghe: Dùng 3 giờ,,Tai nghe: 3.2 gram,Các thiết bị có hỗ trợ Bluetooth
304,75978,Tai nghe Bluetooth True Wireless Jabra Elite 4 Active,Jabra,Tai nghe Bluetooth,2950000.0,"Bảo hành 24 tháng chính hãng, 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX.","Chống ồn, Có mic đàm thoại",Cảm ứng chạm,Có<br>4 mic hỗ trợ chống ồn,Tai nghe: 7 giờ<br>Hộp sạc: 28 giờ,,Tai nghe: 5g mỗi bên<br>Hộp sạc: 37.5g,Các thiết bị hỗ trợ Bluetooth
305,87407,Tai nghe có dây Gaming Havit H2037D,Havit,Tai nghe có dây,599000,,,,,,230 x 190 x 115mm,320g,
306,51122,Tai nghe Bluetooth True Wireless Havit TW932,Havit,Tai nghe Bluetooth,390000,"Bảo hành 12 tháng tại CellphoneS không loại trừ linh kiện, bảo hành cả nguồn, màn hình. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất. ","Điều khiển giọng nói, Có mic đàm thoại",Cảm ứng chạm,Có,Tai nghe: 2.5 giờ<br>Hộp sạc: 16 giờ,,,Các thiết bị có hỗ trợ Bluetooth
307,65773,Tai nghe Bluetooth truyền dẫn khí Havit FreeGo1 Air,Havit,,650000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,,Nút nhấn,,16 giờ,,22.5g,Các thiết bị hỗ trợ Bluetooth
308,75328,Tai nghe Bluetooth True Wireless Jabra Elite 10,Jabra,Tai nghe Bluetooth,5490000.0,"Bảo hành 24 tháng chính hãng, 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX.","Chống ồn, Có mic đàm thoại",Cảm ứng chạm,Có<br>6 mic hỗ trợ ANC,Tai nghe: 6 - 8 giờ<br>Hộp sạc: 27 - 36 giờ,,9.9g mỗi bên,Các thiết bị hỗ trợ Bluetooth
309,75333,Tai nghe Bluetooth True Wireless Jabra Elite 8 Active,Jabra,Tai nghe Bluetooth,5690000.0,"Bảo hành 24 tháng chính hãng, 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX.","Chống ồn, Có mic đàm thoại",Cảm ứng chạm,Có<br>6 mic hỗ trợ ANC,Tai nghe: 8 -14 giờ<br>Hộp sạc: 32 - 56 giờ,,5g mỗi bên,Các thiết bị hỗ trợ Bluetooth
310,76276,Tai nghe Bluetooth True Wireless Defunc True Music,Defunc,Tai nghe Bluetooth,790000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,Cảm ứng chạm ,Có,Tai nghe: 3 giờ<br>Hộp sạc: 12 giờ,,,Các thiết bị hỗ trợ Bluetooth
311,47408,Tai nghe Bluetooth True Wireless Sennheiser CX Plus SE,Sennheiser,Tai nghe Bluetooth,3999000.0,Bảo hành 24 tháng chính hãng. ,"Chống ồn, Xuyên âm, Có mic đàm thoại",Chạm cảm ứng,Có,Tai nghe: Dùng 8 giờ<br>Hộp sạc: Dùng 16 giờ,,,Các thiết bị có hỗ trợ Bluetooth
312,31249,Tai nghe Gaming MSI Headset H991,Hãng khác,Tai nghe có dây,990000,"Bảo hành chính hãng 12 tháng tại trung tâm bảo hành ủy quyền, 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ NSX. ",,,,,,,
313,66469,Tai nghe Bluetooth thể thao JBL Soundgear Sense,JBL,Tai nghe Bluetooth,3990000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Điều khiển giọng nói, Có mic đàm thoại",Cảm ứng chạm,Có,Tai nghe: 6 giờ<br>Hộp sạc: 18 giờ,,Tai nghe: 13.1 gram<br>Hộp sạc: 69.5 gram,Các thiết bị có hỗ trợ Bluetooth
314,42991,Tai nghe Bluetooth True Wireless Baseus Bowie E3,Baseus,Tai nghe Bluetooth,990000,Bảo hành 12 tháng tại trung tâm bảo hành ủy quyền Chính hãng. 1 đổi 1 trong 15 ngày nếu có lỗi nhà sản xuất. ,"Điều khiển giọng nói, Có mic đàm thoại",Cảm ứng chạm,Có,Tai nghe: 5 giờ<br>Hộp sạc: 20 giờ,Hộp sạc: 50 x 48 x 26 mm,Tai nghe: 4 gr,Các thiết bị hỗ trợ Bluetooth
315,86226,Tai nghe Bluetooth True Wireless realme Buds Q2s,Realme,Tai nghe Bluetooth,690000,Bảo hành 1 đổi 1 trong 12 tháng.,"Điều khiển giọng nói, Có mic đàm thoại",Cảm ứng chạm,Có,Tai nghe: 7 giờ<br>Hộp sạc: 30 giờ,Tai nghe: 17.6 x 19.9 x 24.2 mm<br>Hộp sạc: 60.35 x 44.5 x 32.2 mm,Tai nghe: 4.2g<br>Hộp sạc: 39g,Các thiết bị có hỗ trợ Bluetooth
316,73867,Tai nghe Bluetooth True Wireless EarFun Air Mini 2,EarFun,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,,Có<br>2 mic,Tai nghe: 6 giờ <br>Hộp sạc: 24 giờ,57.8 x 41.7 x 25mm,Tai nghe: 3.8g (mỗi bên),Các thiết bị có hỗ trợ Bluetooth
317,49104,Tai nghe Bluetooth True Wireless Havit TW948,Havit,Tai nghe Bluetooth,490000,Bảo hành 12 tháng 1 đổi 1. ,Có mic đàm thoại,Cảm ứng chạm,Có,Tai nghe: 5 giờ<br>Hộp sạc: 18 giờ,,,Các thiết bị có hỗ trợ Bluetooth
318,54013,Tai nghe Bluetooth Baseus Bowie P1 ,Baseus,Tai nghe Bluetooth,590000,"Bảo hành 12 tháng chính hãng, 1 đổi 1",Có mic đàm thoại,Nút bấm vật lý,Có,Nghe nhạc: Dùng 8 giờ<br>Đàm thoại: Dùng 25 giờ,,30.7g,Các thiết bị có hỗ trợ Bluetooth
319,84043,Tai Nghe Bluetooth True Wireless OPPO Enco Air4 Pro,OPPO,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Điều khiển giọng nói, Có mic đàm thoại",Cảm ứng chạm,Có,Tai nghe: Dùng 12 giờ <br> Hộp sạc: Dùng 44 giờ,,Tai nghe: 4.4g <br>Hộp sạc: 47g,Các thiết bị có hỗ trợ Bluetooth
320,33276,Tai nghe Bluetooth True Wireless Havit Gaming TW938,Havit,Tai nghe Bluetooth,690000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Điều khiển giọng nói, Có mic đàm thoại",Cảm ứng chạm ,Có,Tai nghe: 5 giờ <br>Hộp sạc: 25 giờ ,,,Các thiết bị có hỗ trợ Bluetooth
321,76138,Tai nghe Bluetooth thể thao Anker Soundcore AeroFit Pro,Anker,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,Nút bấm hoặc Ứng dụng,Có (4 micro),Tai nghe: 14 giờ<br>Hộp sạc: 46 giờ,Tai nghe: 56.59 x 34.6 x 18.93mm<br>Hộp sạc: 79.56 x 65.27 x 24.24mm,Tai nghe: 12.23g<br>Hộp sạc: 64.28g,Các thiết bị hỗ trợ Bluetooth
322,55623,Tai nghe Bluetooth True Wireless EarFun Air Pro,EarFun,Tai nghe Bluetooth,1690000.0,"Bảo hành 12 tháng chính hãng, 1 đổi 1","Chống ồn, Điều khiển giọng nói, Có mic đàm thoại",Chạm cảm ứng,Có,Tai nghe: Dùng 9 giờ<br>Hộp sạc: Dùng 23 giờ,67mm * 55mm * 31mm,53g,Các thiết bị có hỗ trợ Bluetooth
323,71006,Tai nghe Bluetooth True Wireless myALO Z-One,Hãng khác,-,990000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,Cảm ứng chạm,Có,Tai nghe: 5 giờ<br>Hộp sạc: 25 giờ,,,
324,59066,Tai nghe Bluetooth True Wireless Edifier TWS1 Pro 2,Edifier,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Điều khiển giọng nói, Có mic đàm thoại",Cảm ứng chạm,Có,Tai nghe: 6 giờ<br>Hộp sạc: 18 giờ,,,Các thiết bị có hỗ trợ Bluetooth
325,51126,Tai nghe Bluetooth True Wireless SoundPEATS Air3 Deluxe,Soundpeats,Tai nghe Bluetooth,1690000.0,"Bảo hành 12 tháng chính hãng tại CellphoneS, 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ nhà sản xuất ","Điều khiển giọng nói, Có mic đàm thoại",Cảm ứng chạm,Có,Tai nghe: 5.5 giờ<br>Hộp sạc: 22 giờ ,Tai nghe: 34 × 17.8 × 17.3 mm <br>Hộp sạc: 60 × 22.5 x 48 mm,,Các thiết bị có hỗ trợ Bluetooth
326,71619,Tai nghe Bluetooth True Wireless LG Tone Free T90,LG,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Điều khiển giọng nói, Xuyên âm, Có mic đàm thoại",Cảm ứng chạm ,Có<br>4 mic,Tai nghe: 9 giờ <br>Hộp sạc: 29 giờ ,Tai nghe: 21.2 x 28.3 x 23.2 mm<br>Hộp sạc: 54.5 x 54.5 x 30 mm,Tai nghe: 5.2 g<br>Hộp sạc: 36.7 g,Các thiết bị có hỗ trợ Bluetooth
327,73898,Tai nghe Bluetooth True Wireless JBL Wave Flex,JBL,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Điều khiển giọng nói, Xuyên âm, Có mic đàm thoại",Cảm ứng chạm & Ứng dụng,Có,Tai nghe: 8 giờ<br>Hộp sạc: 24 giờ,,,Các thiết bị có hỗ trợ Bluetooth
328,61540,Tai nghe Bluetooth True Wireless JBL Live Flex,JBL,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Có mic đàm thoại, Sạc không dây",Cảm ứng chạm,Có,Tai nghe: 8 giờ<br>Hộp sạc: 32 giờ,,Tai nghe: 10.1 gr<br>Hộp sạc: 37.9 gr,Các thiết bị có hỗ trợ Bluetooth
329,59771,Tai nghe Bluetooth chụp tai JBL Quantum 910,JBL,Bàn,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Có mic đàm thoại",,Có,39 giờ (có thể vừa chơi vừa sạc),,,"Kết nối không dây 2.4GHz, qua cổng 3.5mm hoặc Bluetooth"
330,35061,Tai nghe Gaming Asus Rog Strix Fusion 500,Asus,Tai nghe có dây,0,"Bảo hành chính hãng 24 tháng, 1 ĐỔI 1 trong 15 ngày đầu. ","Chống ồn, Có mic đàm thoại",Cảm ứng chạm,Có,,,384 g,PC<br> MAC<br> PlayStation® 4 <br>Máy chơi game Nintendo Switch
331,92518,Tai nghe Bluetooth chụp tai Bose QuietComfort Ultra,Bose,Tai nghe Bluetooth,10990000.0,"Bảo hành 12 tháng bởi nhà phân phối, 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ NSX.","Chống ồn, Có mic đàm thoại",,Có ,24 giờ,19.5 x 13.9 x 5.08 cm,250g,Các thiết bị có hỗ trợ Bluetooth
332,63576,Tai nghe Bluetooth chụp tai JBL Tune 720BT,JBL,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Xuyên âm, Có mic đàm thoại",Nút bấm vật lý,Có (1),72 giờ (tối đa),,,Các thiết bị có hỗ trợ Bluetooth
333,60144,Tai nghe trẻ em Oaxis myFirst Headphones,Oaxis,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,Công tắc vật lý,Có,12 giờ,"Chiều cao: 160 mm, Chiều dài: 154 mm, Tai nghe: 53 mm ",69 gr,Các thiết bị có hỗ trợ Bluetooth
334,71623,Tai nghe Bluetooth True Wireless LG Tone Free T60,LG,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Điều khiển giọng nói, Xuyên âm, Có mic đàm thoại",Cảm ứng chạm ,Có<br>3 mic,Tai nghe: 10 giờ <br>Hộp sạc: 30 giờ ,,,Các thiết bị có hỗ trợ Bluetooth
335,73894,Tai nghe Bluetooth chụp tai JBL Live 770,JBL,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Điều khiển giọng nói, Có mic đàm thoại",Nút bấm & Ứng dụng,Có<br>2 mic,ANC tắt: 65 giờ<br>ANC bật: 50 giờ,,,
